transaction_id,timestamp,amount,customer_id,customer_age,customer_gender,location,transaction_type,account_balance_before,device_type,network_provider,failed_attempts,ip_address,is_fraud,account_balance_after,hour,day_of_week,is_weekend,amount_to_balance_ratio,country_code
6a4d99cb-f19c-4c10-97aa-32781caa8849,2025-01-31 08:43:33,86.65,9cb21142,26,M,UG-Kampala,P2P,6936.95,Mobile App,MTN,0,,0,6850.3,8,4,0,0.012491080373939556,UG
f5900058-a259-4ac5-8c7a-21b11fb4433f,2025-01-30 22:32:29,171.47,429ebfa6,29,M,RW-Kigali,Airtime,7893.53,Mobile App,MTN,0,,0,7722.0599999999995,22,3,0,0.02172285403361994,RW
316cf218-5e56-44f0-b820-8b1151086d69,2025-01-24 03:52:21,407.82,76b94a24,20,M,RW-Kigali,Pay Bill,1375.8,Mobile App,Safaricom,5,106.211.39.214,1,967.98,3,4,0,0.29642389882250325,RW
0e368874-a454-49af-9d0a-ebe4ad2dc81e,2025-01-25 15:01:54,95.17,cf1ca303,68,M,TZ-Arusha,Airtime,1936.95,Mobile App,Safaricom,0,,0,1841.78,15,5,1,0.049133947701282946,TZ
69d4496f-eeda-47b8-a34b-900c4f1e8058,2025-01-13 16:40:46,75.52,8f83ebc6,33,M,BI-Bujumbura,P2P,7493.55,Mobile App,Safaricom,0,170.25.60.194,0,7418.03,16,0,0,0.010078000413689106,BI
34b68298-27fa-410d-9c72-8727cf8f45f6,2025-02-10 12:31:05,126.54,201f20b5,45,M,BI-Bujumbura,P2P,1784.51,Mobile App,Safaricom,0,,0,1657.97,12,0,0,0.07091022185361809,BI
6401ee94-47eb-4db3-96f4-8ff2527e4773,2025-02-06 05:45:04,75.49,e0c2630f,27,M,KE-Mombasa,P2P,7050.47,Mobile App,MTN,0,66.76.18.138,0,6974.9800000000005,5,3,0,0.010707087612598875,KE
4e5277f1-d03c-44f0-a207-ad3216375b86,2025-01-28 02:29:04,161.87,9ef9c1fc,46,F,UG-Entebbe,Cashout,8023.01,Mobile App,Safaricom,0,117.83.14.134,0,7861.14,2,1,0,0.020175719586539218,UG
6cba1dcd-fa3a-4bfd-b4ad-b763d1284e30,2025-01-28 12:50:17,88.66,10f087b9,69,M,KE-Mombasa,Pay Bill,430.95,Mobile App,Airtel,0,193.33.62.65,0,342.28999999999996,12,1,0,0.2057315233785822,KE
699e8d65-1483-4775-8d63-e984dfb82f2d,2025-02-08 16:11:10,129.82,9da343e5,39,F,UG-Kampala,Cashout,1503.1,Mobile App,Safaricom,0,,0,1373.28,16,5,1,0.08636817244361653,UG
eea27066-61cc-42dc-905b-8aebe6e3f911,2025-01-28 16:43:35,99.14,2c39500b,29,M,UG-Entebbe,Pay Bill,6644.02,Mobile App,Safaricom,1,,0,6544.88,16,1,0,0.014921688977456419,UG
811b5576-c8fc-4f2c-8d6c-920cda519ef5,2025-01-31 15:37:51,47.93,346ca1f4,64,M,TZ-Arusha,Deposit,3816.62,Mobile App,MTN,0,157.67.79.35,0,3768.69,15,4,0,0.012558232153056894,TZ
6eac9ee1-8765-4ae5-b151-c468bc425acb,2025-02-26 11:25:50,114.07,27a82670,36,Other,KE-Kisumu,Cashout,3443.16,USSD,Safaricom,0,107.76.85.71,0,3329.0899999999997,11,2,0,0.03312945085328593,KE
ca6ef597-eb20-4ed9-837a-31396622d08a,2025-02-21 14:59:17,113.03,460f8477,38,Other,BI-Bujumbura,P2P,7126.15,USSD,MTN,0,42.16.180.102,0,7013.12,14,4,0,0.015861299579716957,BI
c0ab3eca-c7a8-4562-a2cd-f3de01f01f7c,2025-02-18 04:06:33,86.42,47541a49,55,M,UG-Kampala,Pay Bill,6779.58,USSD,MTN,0,113.58.252.24,0,6693.16,4,1,0,0.012747102327872819,UG
9f18c1c7-e420-423d-84e2-b4d81f10305d,2025-03-03 02:58:52,46.62,096067b2,61,F,UG-Entebbe,P2P,1903.48,Mobile App,Airtel,1,10.75.119.45,0,1856.8600000000001,2,0,0,0.024491983104629415,UG
f3edc22a-0927-4a13-ba18-e6bdf078fdcd,2025-02-28 19:36:16,121.24,d05acdc4,67,M,TZ-Dar es Salaam,P2P,4075.13,USSD,Airtel,0,88.109.83.182,0,3953.8900000000003,19,4,0,0.029751198121286928,TZ
a9e674a6-b449-416c-a7a9-3d86295b55f8,2025-02-05 20:41:27,151.3,6e054f22,57,M,TZ-Arusha,Cashout,5050.93,Mobile App,Airtel,0,36.123.140.147,0,4899.63,20,2,0,0.029954879596430756,TZ
eb59efa5-0f5b-4da7-83b0-eab822294642,2025-01-07 21:58:18,147.45,c432e384,53,M,KE-Kisumu,Airtime,2879.49,Agent,Safaricom,0,33.20.134.229,0,2732.04,21,1,0,0.05120698457018431,KE
f585434b-b5ca-403a-869e-225e21998c3d,2025-01-13 10:45:53,157.05,171051d4,54,M,KE-Nairobi,Airtime,6953.91,USSD,MTN,0,90.100.243.232,0,6796.86,10,0,0,0.02258441653688357,KE
b8bea862-34e4-476b-a216-4cc3bcf54314,2025-02-16 04:10:09,318.63,cdde1a67,58,F,BI-Bujumbura,P2P,8821.65,USSD,Safaricom,2,,1,8503.02,4,6,1,0.03611909336688715,BI
6f9fe47d-3b1a-4105-8791-a3126b533f5b,2025-02-11 22:18:45,107.26,adf32c21,57,M,KE-Mombasa,P2P,9971.41,Mobile App,MTN,0,57.163.177.80,0,9864.15,22,1,0,0.010756753558423534,KE
5e034c75-857f-44cd-9fea-95705e67e6f3,2025-01-30 00:48:50,52.93,758cc777,48,Other,KE-Kisumu,Pay Bill,6285.35,Mobile App,MTN,0,132.55.119.254,0,6232.42,0,3,0,0.008421169863253438,KE
33cbc3e7-2058-4c92-b3bf-68e5523a3c32,2025-02-23 00:25:50,129.33,f52a583a,37,M,RW-Kigali,P2P,6171.97,Agent,Safaricom,0,,0,6042.64,0,6,1,0.02095441163842339,RW
1676f300-c796-4f5b-bfba-da0037353236,2025-01-29 17:20:36,192.43,97d97b99,22,F,RW-Kigali,P2P,2590.11,USSD,MTN,0,68.20.28.28,0,2397.6800000000003,17,2,0,0.0742941419476393,RW
b88429bc-9a1c-4135-b7e3-f8ff15b349fc,2025-02-17 21:31:45,44.11,0965d9a2,45,M,BI-Bujumbura,Airtime,8195.19,Mobile App,Safaricom,0,70.178.153.45,0,8151.080000000001,21,0,0,0.005382425544740268,BI
295c60b2-ee4c-4257-92de-2c5cd4787254,2025-01-21 13:12:34,79.67,fb88ccb0,29,Other,UG-Kampala,Cashout,2322.16,USSD,Safaricom,0,92.152.221.200,0,2242.49,13,1,0,0.034308574775209294,UG
99b5d069-9e0b-4bc9-ac27-b6d5fd030138,2025-01-06 04:11:53,573.81,7c7a78dd,50,F,XX-Foreign,P2P,2235.6,Mobile App,Airtel,0,44.230.48.192,1,1661.79,4,0,0,0.2566693505099302,XX
a6c916b5-0ba6-4f9e-a3be-3701d5c541f7,2025-01-11 11:21:41,79.23,ad160e06,58,F,UG-Entebbe,P2P,1483.9,Agent,Safaricom,1,,0,1404.67,11,5,1,0.053393085787451985,UG
c110008b-f043-408a-90a5-ae680a93b67d,2025-01-19 17:34:04,93.56,22fcc088,56,M,BI-Bujumbura,P2P,921.22,Agent,MTN,0,124.252.12.24,0,827.6600000000001,17,6,1,0.10156097349167409,BI
f13980d2-a2e2-4bd3-b84c-97bd1123f5aa,2025-02-25 18:16:55,69.05,656db4cc,56,M,TZ-Arusha,Cashout,6327.39,USSD,MTN,1,142.38.125.138,0,6258.34,18,1,0,0.01091287244819744,TZ
8cb24303-70e6-40df-aae7-8da62afc76bb,2025-01-28 02:03:45,142.47,994185f0,66,M,TZ-Dar es Salaam,Deposit,9243.89,Mobile App,Safaricom,0,170.4.200.55,0,9101.42,2,1,0,0.015412342639300122,TZ
7789d794-61af-41d9-851f-62e0ccef3ee4,2025-03-05 01:51:19,190.15,59f4604d,31,M,UG-Entebbe,P2P,1753.95,Mobile App,Safaricom,0,5.240.145.53,0,1563.8,1,2,0,0.10841244049146213,UG
c2d68e3e-d4d8-4fa9-84af-0236968d54f2,2025-02-09 14:33:21,85.8,e2a3d574,61,M,KE-Kisumu,P2P,4858.79,Agent,Airtel,0,112.31.8.48,0,4772.99,14,6,1,0.01765871749962439,KE
0c7e7f04-bd71-4a9b-af29-7fcd1b0ce016,2025-01-06 08:52:22,178.37,30b9c6bd,57,M,KE-Kisumu,P2P,4451.94,Mobile App,Airtel,0,156.103.251.27,0,4273.57,8,0,0,0.04006567923197528,KE
a10e20de-0ebf-4748-beaa-02c9ce913b25,2025-01-29 15:19:30,44.76,fc2412ac,60,F,UG-Kampala,P2P,5786.39,Agent,Safaricom,0,35.82.239.117,0,5741.63,15,2,0,0.007735392878806993,UG
63b6223a-5dc8-4a89-828f-d961414ab6eb,2025-01-23 20:27:03,149.82,00dcca34,62,F,UG-Kampala,P2P,3967.61,USSD,Safaricom,1,95.210.202.28,0,3817.79,20,3,0,0.037760767817401404,UG
ecb98ddc-834e-4766-bf8d-ad9308bcdcdf,2025-01-14 10:45:54,100.37,8542b2f8,27,M,UG-Kampala,P2P,4289.95,Mobile App,MTN,0,,0,4189.58,10,1,0,0.02339654308325272,UG
01a7607e-242d-4ef9-aa1d-091d1af96829,2025-03-03 16:03:40,85.51,430453bd,35,F,UG-Kampala,P2P,7514.59,Mobile App,Safaricom,0,43.9.11.142,0,7429.08,16,0,0,0.011379197002098584,UG
7f0ccd2d-0c4f-4aae-8608-44696f5750ad,2025-02-16 17:42:08,135.28,31028754,35,F,BI-Bujumbura,Cashout,6446.52,USSD,Airtel,1,44.93.226.3,0,6311.240000000001,17,6,1,0.020984965531790793,BI
6dba86f4-1fe7-4b6d-8f50-bacfee6b6b85,2025-01-11 20:35:02,76.39,d49da169,37,M,RW-Kigali,P2P,4481.46,Mobile App,MTN,0,205.127.221.9,0,4405.07,20,5,1,0.01704578418640354,RW
f334fdeb-840c-497d-80a6-950083c33135,2025-01-30 10:40:23,82.21,dca9cd3b,58,M,RW-Kigali,P2P,6014.99,Mobile App,Safaricom,0,115.83.47.191,0,5932.78,10,3,0,0.013667520644257096,RW
719846fa-1e9f-4666-9e96-67705c8ce4b6,2025-02-21 20:25:48,130.41,35a12350,67,F,KE-Mombasa,Pay Bill,4309.47,Mobile App,MTN,0,45.155.181.205,0,4179.06,20,4,0,0.03026126182570014,KE
92b67f3a-ad99-4cda-88bb-5b330aca60ad,2025-01-25 06:18:15,131.34,823715ab,62,M,UG-Entebbe,Airtime,3879.99,Mobile App,Safaricom,0,10.22.11.121,0,3748.6499999999996,6,5,1,0.03385060270773894,UG
85033515-dc64-4b24-988d-63b06b15b209,2025-02-09 09:15:13,140.58,a286adb9,22,F,TZ-Arusha,P2P,764.31,USSD,Safaricom,0,,0,623.7299999999999,9,6,1,0.1839306040742631,TZ
e2922c73-0dcf-48b1-b7d9-7e39b2f7221c,2025-02-20 23:05:11,125.02,cef15f15,27,M,TZ-Dar es Salaam,P2P,5211.69,USSD,Safaricom,0,,0,5086.669999999999,23,3,0,0.02398837996887766,TZ
198508a6-4936-4161-af6c-881c9258ae11,2025-01-22 23:42:36,31.77,5db47937,24,M,BI-Bujumbura,Pay Bill,6077.51,Agent,Safaricom,1,105.46.68.166,0,6045.74,23,2,0,0.005227469802600078,BI
7ede40ac-8d55-4706-90fa-2c984efb7079,2025-01-07 05:23:57,16.87,afdd09fe,32,M,BI-Bujumbura,P2P,2119.78,Mobile App,MTN,0,73.182.236.102,0,2102.9100000000003,5,1,0,0.007958373038711565,BI
5565132a-38a0-4374-b4dd-44247015596d,2025-02-22 18:18:32,4.68,be6f5e86,29,F,UG-Entebbe,Cashout,5257.5,USSD,Safaricom,0,,0,5252.82,18,5,1,0.0008901569186875891,UG
1593b3ed-05a2-452d-8da4-267b1e5cbf95,2025-02-04 22:23:17,220.29,1f05aac6,59,F,KE-Nairobi,P2P,6887.42,USSD,MTN,1,110.195.210.172,0,6667.13,22,1,0,0.031984400544761316,KE
75b4a41d-fe54-49c4-b224-be636a520314,2025-02-04 21:07:48,78.46,92691e8f,48,M,BI-Bujumbura,Pay Bill,720.02,USSD,Airtel,0,61.123.93.241,0,641.56,21,1,0,0.10896919530013055,BI
bf6b0ac2-6bf0-41af-b9be-7dc284ede784,2025-02-27 17:37:52,25.14,f6ed7755,65,M,BI-Bujumbura,Cashout,2726.08,Mobile App,Safaricom,0,,0,2700.94,17,3,0,0.009222033102476816,BI
a91e1c6b-f525-4eed-851d-9c6944c602ac,2025-01-17 13:11:06,97.59,10f087b9,33,M,BI-Bujumbura,Deposit,9176.05,USSD,Safaricom,0,,0,9078.46,13,4,0,0.010635295143335097,BI
78e772e4-0e56-4d59-83a5-0620c9b3404f,2025-02-16 23:07:42,112.36,26c58ab8,36,M,UG-Kampala,Deposit,8545.8,Mobile App,Safaricom,0,,0,8433.439999999999,23,6,1,0.01314797912424817,UG
ed78bcaf-f01e-4ac8-bfc3-5576f87e1eea,2025-01-13 13:25:20,174.02,cc359a4f,22,F,KE-Mombasa,Cashout,344.18,USSD,Airtel,0,,0,170.16,13,0,0,0.5056075309431112,KE
02780ac1-77af-4f94-bd95-0954be10aaa5,2025-02-27 23:48:40,1.24,9f68f2cd,39,F,RW-Kigali,Cashout,1660.86,USSD,Safaricom,0,34.153.50.95,0,1659.62,23,3,0,0.0007466011584359911,RW
f6424631-c69b-46c4-b81d-19856cd65013,2025-02-02 13:13:35,37.77,a3cf46fa,49,F,BI-Bujumbura,Airtime,8516.32,USSD,MTN,0,186.74.45.174,0,8478.55,13,6,1,0.004435014184530408,BI
c3c9c6dc-692d-4936-8a5a-fa31e9e61497,2025-01-08 12:25:24,117.13,d899ecac,48,F,TZ-Arusha,P2P,3187.5,Mobile App,Airtel,0,,0,3070.37,12,2,0,0.036746666666666664,TZ
f9a9ba20-9b44-4148-a731-ff7a97e8cf76,2025-02-10 06:48:49,24.4,64ffe74c,56,M,UG-Kampala,Pay Bill,4463.0,Mobile App,Safaricom,0,107.53.99.191,0,4438.6,6,0,0,0.005467174546269325,UG
0c8e239d-5282-464c-9e42-c2b46564588f,2025-02-10 22:37:36,155.15,2b7e4bf6,57,M,TZ-Dar es Salaam,Deposit,2749.87,USSD,MTN,1,95.223.240.44,0,2594.72,22,0,0,0.05642084898558841,TZ
b4b1be85-6598-42a9-88e9-3ae6eb572901,2025-02-09 03:22:55,65.67,2e90f297,52,M,UG-Entebbe,Cashout,2249.51,Agent,Safaricom,0,103.72.8.164,0,2183.84,3,6,1,0.029193024258616317,UG
446c6066-159f-4ea8-b5c4-6ab37d54f429,2025-02-05 10:20:15,124.09,c1716a22,47,F,TZ-Arusha,Cashout,1682.39,Mobile App,MTN,0,28.70.155.28,0,1558.3000000000002,10,2,0,0.07375816546698447,TZ
ab0f5eff-383f-4018-8ef3-dc03cdbb8467,2025-02-08 08:52:55,1.0,ef503141,20,F,TZ-Dar es Salaam,P2P,460.07,Agent,Safaricom,0,,0,459.07,8,5,1,0.0021735822809572456,TZ
424a5c89-7aa0-4404-98ca-e881967c2de9,2025-02-16 22:07:16,139.45,4d2dc070,37,M,RW-Kigali,Cashout,8474.09,Mobile App,MTN,0,60.105.195.104,0,8334.64,22,6,1,0.01645604424781894,RW
c8f9523c-6eed-47ef-a35e-3d499a44a28e,2025-02-06 14:54:52,108.57,5e427f73,39,F,TZ-Arusha,P2P,5731.21,Mobile App,Safaricom,0,,0,5622.64,14,3,0,0.018943643663379982,TZ
ee3c2e23-f7a4-42f8-9854-85dfabf8425d,2025-03-04 11:56:29,91.86,240a4b28,55,F,BI-Bujumbura,Airtime,7072.09,Mobile App,Safaricom,1,164.62.150.232,0,6980.2300000000005,11,1,0,0.012989088091356304,BI
ac31ff45-da18-416c-8ed3-3733b48e585b,2025-02-28 12:04:36,137.97,9bc81bce,54,F,RW-Kigali,Pay Bill,7756.7,USSD,Airtel,0,215.10.77.156,0,7618.73,12,4,0,0.01778720332099991,RW
2b6d114a-4871-4566-afe6-c47dcd86d61c,2025-02-27 06:48:56,88.28,2e90f297,34,F,BI-Bujumbura,Cashout,3833.89,Agent,Safaricom,1,,0,3745.6099999999997,6,3,0,0.02302622140958661,BI
3f309ed9-4c9b-4f9c-be11-a204103937ef,2025-01-06 23:52:29,101.4,8c33107a,49,F,BI-Bujumbura,Cashout,4569.69,Mobile App,Airtel,0,135.251.89.21,0,4468.29,23,0,0,0.02218968901610394,BI
4cf3120f-82c2-4ec1-bc09-13a009339be2,2025-02-20 12:30:14,51.03,0d612d7d,46,Other,RW-Kigali,Airtime,9267.89,Mobile App,Safaricom,0,42.187.110.194,0,9216.859999999999,12,3,0,0.005506107646940135,RW
49d0f0d9-d19e-4621-bd47-ced5b7d8c23a,2025-01-09 07:32:43,93.41,fa61950a,60,M,TZ-Dar es Salaam,Pay Bill,4778.38,Mobile App,Safaricom,0,,0,4684.97,7,3,0,0.019548466216583862,TZ
9ad15612-7fb9-4a9a-b5d6-e8fa6672d3b0,2025-01-11 18:26:04,266.44,5f4b2e7f,27,Other,UG-Kampala,Cashout,3504.97,Mobile App,MTN,0,170.235.255.118,0,3238.5299999999997,18,5,1,0.07601776905365809,UG
d94073c3-d634-4238-95c9-20cb51f9c2d4,2025-02-01 00:45:52,35.87,757d2ae7,61,F,BI-Bujumbura,P2P,8956.5,Mobile App,MTN,0,135.224.37.51,0,8920.63,0,5,1,0.00400491263328309,BI
34ef2860-cd69-4f4c-a2ee-05dfaa352ff0,2025-02-13 16:31:58,153.57,ec2fb216,53,F,TZ-Dar es Salaam,Cashout,324.47,USSD,Safaricom,0,134.85.137.30,0,170.90000000000003,16,3,0,0.47329491170216037,TZ
cc3b59c6-547a-4b52-9523-520ece1f09f6,2025-02-06 22:28:05,41.85,9762727a,38,M,UG-Kampala,P2P,2562.51,Mobile App,MTN,0,14.194.46.139,0,2520.6600000000003,22,3,0,0.016331643583829915,UG
1e2a358e-41fe-4e06-a392-d1b30004df12,2025-02-20 00:30:50,51.22,d7a7fe53,60,F,BI-Bujumbura,P2P,9352.39,Mobile App,MTN,0,143.238.6.192,0,9301.17,0,3,0,0.005476674946190225,BI
2b5d31e4-e3a6-4bed-ac3e-e6d97b9ba3b0,2025-02-17 00:22:09,151.53,cbeb6a31,57,F,KE-Mombasa,Airtime,1019.08,USSD,Safaricom,0,137.247.73.15,0,867.5500000000001,0,0,0,0.14869293872904973,KE
bc2eeeb2-1d6d-43bc-af87-c08d6e94b672,2025-02-24 18:46:04,160.6,e6c01955,51,M,UG-Entebbe,Pay Bill,4396.6,USSD,MTN,0,80.48.17.5,0,4236.0,18,0,0,0.0365282263567302,UG
e74fed21-9098-4b7e-a8aa-87747137d3f0,2025-02-04 00:10:01,127.89,f9e75a7d,69,M,RW-Kigali,P2P,8729.11,USSD,Safaricom,0,,0,8601.220000000001,0,1,0,0.014650978163867793,RW
e7200a1b-f00b-4637-835d-7712c0c4aca1,2025-01-30 19:29:03,89.28,b66d84b0,37,M,TZ-Dar es Salaam,Airtime,3703.5,Mobile App,MTN,0,74.121.65.34,0,3614.22,19,3,0,0.02410692588092345,TZ
ab3d0f04-a59d-40f3-9b53-24198a485982,2025-02-05 20:15:57,149.82,36fc291e,23,F,RW-Kigali,Cashout,9814.61,USSD,MTN,0,79.93.123.99,0,9664.79,20,2,0,0.01526499779410491,RW
a132205a-99ce-434f-9bda-626686f2e818,2025-02-25 18:39:27,170.72,ee48b28e,23,F,UG-Entebbe,P2P,3503.22,Mobile App,MTN,0,4.158.235.21,0,3332.5,18,1,0,0.048732309132740737,UG
1780c8c1-77a4-4841-8dd7-975b66d80aec,2025-02-27 19:00:24,620.85,dd6efc37,46,Other,TZ-Arusha,P2P,7584.81,Mobile App,MTN,2,115.134.46.33,1,6963.96,19,3,0,0.08185439055164204,TZ
0307e6a4-736a-402b-b979-2512c935618e,2025-02-03 22:02:43,37.38,9259b229,27,F,KE-Mombasa,Airtime,9823.07,Mobile App,Safaricom,0,152.100.224.119,0,9785.69,22,0,0,0.003805327662329598,KE
2eff0924-393c-44d1-aeea-554b05e87500,2025-02-13 03:43:11,17.36,c6e5ca50,62,F,BI-Bujumbura,P2P,5866.4,USSD,Safaricom,0,,0,5849.04,3,3,0,0.0029592254193372427,BI
44f3c48b-5101-472a-b523-62060da46d2a,2025-02-16 20:03:31,131.24,30cb9d62,49,M,TZ-Dar es Salaam,P2P,9648.47,Agent,MTN,0,150.85.119.175,0,9517.23,20,6,1,0.013602156611359108,TZ
ea4d5b3c-9727-4389-8c9d-4745326b6a07,2025-01-14 02:42:36,57.97,ed8e7001,49,M,UG-Kampala,Pay Bill,6433.45,Mobile App,MTN,0,154.83.29.45,0,6375.48,2,1,0,0.009010717422222913,UG
c929cbec-2d0b-4655-a50e-d92afc8046d9,2025-02-13 13:00:29,136.36,b3a79d62,36,M,TZ-Dar es Salaam,P2P,5675.34,Mobile App,MTN,0,1.157.85.188,0,5538.9800000000005,13,3,0,0.024026754344233122,TZ
86a0d75e-70b0-4f87-bf56-e1985507ed7b,2025-01-18 14:40:56,75.32,36889150,27,F,UG-Kampala,Pay Bill,8172.82,Mobile App,Safaricom,0,195.8.255.23,0,8097.5,14,5,1,0.009215913234354849,UG
9a46506c-cddd-4bd2-86ea-541b687d6595,2025-01-10 10:36:57,682.34,429ebfa6,24,F,RW-Kigali,P2P,2552.94,USSD,MTN,7,,1,1870.6,10,4,0,0.2672761600350968,RW
644169d5-d0d4-46c9-83fc-806d982793cf,2025-01-22 10:56:51,99.01,a95a084d,68,M,UG-Entebbe,Pay Bill,9071.16,Mobile App,Safaricom,0,,0,8972.15,10,2,0,0.010914811336146645,UG
f5846837-e92a-497a-bd46-ce0f375aebc0,2025-02-14 18:01:31,99.23,3ad22aee,62,M,TZ-Dar es Salaam,Cashout,2237.02,USSD,Airtel,0,12.51.242.119,0,2137.79,18,4,0,0.04435811928368991,TZ
6e799c12-765a-4ab6-b252-ba86ed26ab93,2025-02-21 13:14:54,138.33,6b19cbae,40,M,UG-Entebbe,Airtime,3634.01,Mobile App,Safaricom,0,113.108.18.196,0,3495.6800000000003,13,4,0,0.03806538782226796,UG
d7976357-9c40-44a6-9cd1-1936291e82bc,2025-02-24 06:39:34,26.21,dce7485c,24,F,BI-Bujumbura,P2P,9408.84,USSD,MTN,0,209.206.184.225,0,9382.630000000001,6,0,0,0.0027856781494849524,BI
849b7136-4d5f-4d77-8ec5-480456b0a7ba,2025-01-10 23:20:29,139.75,fe503461,28,M,UG-Kampala,P2P,8622.77,Mobile App,Safaricom,0,142.239.162.143,0,8483.02,23,4,0,0.01620708890530537,UG
4a6ac6f7-6f2e-4170-860f-a9f9d8a4852d,2025-02-18 07:38:07,115.65,796810b0,33,M,BI-Bujumbura,Cashout,2434.54,Mobile App,Safaricom,2,,0,2318.89,7,1,0,0.04750384056125593,BI
716c84ad-17d8-413c-9c0c-ec95e7c0a74b,2025-01-09 03:49:57,102.66,cde76712,61,F,UG-Entebbe,Airtime,1669.81,USSD,MTN,0,25.108.146.125,0,1567.1499999999999,3,3,0,0.06148004862828705,UG
ea7f2467-a2f0-44a4-ac87-30899d5317af,2025-01-19 08:38:28,39.16,f000fc75,21,F,UG-Entebbe,P2P,6495.85,USSD,Safaricom,0,13.49.23.136,0,6456.6900000000005,8,6,1,0.006028464327224304,UG
3e627c22-a0b0-407a-945a-30a95194318f,2025-02-01 17:16:46,115.0,9b77624f,59,M,KE-Nairobi,Pay Bill,6317.59,USSD,Safaricom,0,104.80.229.121,0,6202.59,17,5,1,0.01820314392038736,KE
d0a23cdc-49ad-4d0d-bcc1-6a7d7d9961e4,2025-02-23 15:03:42,174.39,99ec26ed,37,F,RW-Kigali,Cashout,9394.31,Mobile App,Safaricom,0,53.88.4.64,0,9219.92,15,6,1,0.018563364419526288,RW
69e81984-6209-4115-87de-ce91b5244194,2025-01-27 16:23:34,132.09,0d662a5b,28,M,UG-Entebbe,Airtime,6412.15,Mobile App,Safaricom,0,,0,6280.0599999999995,16,0,0,0.020599954773359953,UG
301b45e2-181a-453f-90f4-8b56d64ce5e3,2025-03-06 04:37:59,3.76,8d5967ec,51,F,UG-Kampala,Pay Bill,6710.16,Mobile App,MTN,0,147.139.142.143,0,6706.4,4,3,0,0.0005603443136974379,UG
70789cc8-68ed-4850-a317-ba8f86fccd7d,2025-02-07 08:04:58,101.18,48e6a222,64,F,BI-Bujumbura,P2P,4284.06,Mobile App,Safaricom,0,143.133.112.20,0,4182.88,8,4,0,0.023617783130955215,BI
b5114c2a-571f-4cbf-b112-0f1bbc412aa3,2025-01-20 17:00:05,213.79,b00334cb,56,M,UG-Kampala,P2P,8972.04,Mobile App,Safaricom,0,166.11.134.1,0,8758.25,17,0,0,0.0238284715627661,UG
00ca6bd6-6879-4311-8d36-7b19c0ef3128,2025-03-01 02:39:30,166.33,e3385ba4,58,M,KE-Mombasa,Cashout,9572.96,Mobile App,MTN,0,211.50.69.188,0,9406.63,2,5,1,0.017374981197038328,KE
193eda59-2bcf-489b-8517-ad2c81b72540,2025-01-08 01:46:05,62.92,259bb267,53,F,UG-Kampala,Pay Bill,4763.13,Mobile App,MTN,0,48.110.239.64,0,4700.21,1,2,0,0.013209801118172295,UG
ca06e951-2e1e-45d8-934e-bfcb31f9702a,2025-03-01 14:51:13,102.0,01763a84,30,F,KE-Kisumu,Airtime,2082.22,Mobile App,Safaricom,0,1.224.1.140,0,1980.2199999999998,14,5,1,0.04898617821363737,KE
f230f961-72d5-4846-9df8-df5a10702f2c,2025-01-20 06:17:42,7.93,4c662cf0,48,F,BI-Bujumbura,Cashout,3784.84,USSD,MTN,0,18.170.216.143,0,3776.9100000000003,6,0,0,0.002095200853933059,BI
c35c1888-99b1-4951-92b2-f729c381c33e,2025-01-23 03:40:22,122.05,b629511f,40,F,RW-Kigali,Cashout,7839.39,Agent,MTN,0,132.76.125.229,0,7717.34,3,3,0,0.015568813389817318,RW
c63683bc-3935-45c4-b652-3368df45f527,2025-02-12 10:29:38,63.71,d1c0bb55,34,Other,KE-Kisumu,P2P,8329.06,Mobile App,MTN,0,69.143.191.56,0,8265.35,10,2,0,0.007649122470002618,KE
91c0be56-c4bb-4468-9f59-f69e804cc066,2025-01-23 17:10:11,98.72,026fceeb,42,F,BI-Bujumbura,Cashout,6815.81,Mobile App,Safaricom,0,138.36.104.5,0,6717.09,17,3,0,0.014483971824331957,BI
1a62c07f-ed72-4455-9c91-ff33c03a60db,2025-02-19 20:53:50,414.6,a58ed604,40,M,KE-Mombasa,Airtime,412.44,Agent,Safaricom,5,81.185.186.192,1,0.0,20,2,0,1.0052371254000583,KE
cb730561-2b59-4cac-8dde-6fdd86e13f21,2025-01-26 16:18:21,117.42,ab903b48,58,M,RW-Kigali,Cashout,9260.18,Mobile App,Safaricom,0,121.138.11.188,0,9142.76,16,6,1,0.012680099090946396,RW
5bf1d809-1b33-4cce-b8df-d1d9da4cd895,2025-01-23 02:00:52,115.38,38024cff,57,M,KE-Mombasa,P2P,4150.03,USSD,Safaricom,1,57.72.238.97,0,4034.6499999999996,2,3,0,0.027802208658732588,KE
a549a9b3-3c62-4a8b-b7af-89daa53c7395,2025-01-31 12:06:23,69.19,aff978d1,19,M,RW-Kigali,Airtime,9136.53,USSD,MTN,0,,0,9067.34,12,4,0,0.007572896931329508,RW
ec8318b1-5514-4c34-8e18-75eb4c84aa8d,2025-01-19 10:02:14,114.49,a4f36237,32,F,KE-Nairobi,Cashout,5244.7,Mobile App,MTN,0,,0,5130.21,10,6,1,0.021829656605716247,KE
e40ee295-1282-43e1-8076-6231caa22e24,2025-01-07 17:46:07,93.14,0a933fb7,58,F,RW-Kigali,Airtime,8782.39,Mobile App,MTN,1,61.249.190.97,0,8689.25,17,1,0,0.010605313587759142,RW
